HISt2rpp_b,0
HIStex_f,0
HIStex_b,0
HMBS,0.00023095
HOMt2pp,0
HOMtex_f,0
HOMtex_b,0
HPPK2,0.00034642
HPYRI_f,0
HPYRI_b,0
HPYRRx,0
HPYRRy,0
HSDy_f,0
HSDy_b,0.3615
HSK,0.28181
HSST,0.079698
HSTPT,0.049057
HXAND,0
HXAtex_f,0
HXAtex_b,0
HXCT,0
HXPRT,0
HYPOE,0
HYXNtex_f,0
HYXNtex_b,0
HYXNtpp_f,0
HYXNtpp_b,0
Htex_f,0
Htex_b,55.4374
I2FE2SR,1.0356e-06
I2FE2SS,0.0001481
I2FE2SS2,0.00013463
I2FE2ST,1.4499e-05
I4FE4SR,0.00013463
I4FE4ST,0.00013463
ICDHyr_f,0.55675
ICDHyr_b,0
ICHORS_f,0
ICHORS_b,0
ICHORSi,0
ICHORT,0
ICL,0
ICYSDS,0.00093466
IDOND_f,0
IDOND_b,0
IDOND2,0
IG3PS,0.049057
IGPDH,0.049057
IGPS,0.029434
ILETA_f,0
ILETA_b,0.15044
ILEabcpp,0
ILEt2rpp_f,0
ILEt2rpp_b,0
ILEtex_f,0
ILEtex_b,0
IMPC_f,0
IMPC_b,0.28105
IMPD,0.1262
INDOLEt2pp,0
INDOLEt2rpp_f,0
INDOLEt2rpp_b,0
INDOLEtex_f,0
INDOLEtex_b,0
INSH,-1.0522e-30
INSK,5.2298e-26
INSt2pp,0
INSt2rpp_f,0
INSt2rpp_b,-9.2668e-26
INStex_f,0
INStex_b,-9.2668e-26
IPDDI_f,0
IPDDI_b,0
IPDPS,0.0010931
IPMD,0.23329
IPPMIa_f,0
IPPMIa_b,0.23329
IPPMIb_f,0
IPPMIb_b,0.23329
IPPS,0.23329
K2L4Aabcpp,0.010075
K2L4Aabctex,0.010075
KARA1_f,0
KARA1_b,0.45271
KARA2_f,0.15044
KARA2_b,0
KAS14,0
KAS15,-2.1049e-18
KDOCT2,0.020149
KDOPP,0.020149
KDOPS,0.020149
Kabcpp,0
Kt2pp,0.10107
Kt3pp,0
Ktex_f,0.10107
Ktex_b,0
L-LACD3,0
L-LACt2rpp_f,0
L-LACt2rpp_b,0
L-LACtex_f,0
L-LACtex_b,0
LA4NTpp,0
LADGMDH,0
LALDO2x,0
LALDO3,0
LALGP,0
LCADi,0
LCARR_f,0
LCARR_b,0
LCARS_f,0
LCARS_b,0
LCTSt3ipp,0
LCTStpp_f,0
LCTStpp_b,0
LDH_D_f,0
LDH_D_b,0
LEUTAi,0.23329
LEUabcpp,0
LEUt2rpp_f,0
LEUt2rpp_b,0
LEUtex_f,0
LEUtex_b,0
LGTHL,0
LIPACabcpp,0
LIPAabcpp,0
LIPAabctex,0
LIPOCT,0
LIPOS,0
LPADSS,0.010075
LPLIPAL1A120pp,0
LPLIPAL1A140pp,0
LPLIPAL1A141pp,0
LPLIPAL1A160pp,0
LPLIPAL1A161pp,0
LPLIPAL1A180pp,0
LPLIPAL1A181pp,0
LPLIPAL1E120pp,0
LPLIPAL1E140pp,0
LPLIPAL1E141pp,0
LPLIPAL1E160pp,0
LPLIPAL1E161pp,0
LPLIPAL1E180pp,0
LPLIPAL1E181pp,0
LPLIPAL1G120pp,0
LPLIPAL1G140pp,0
LPLIPAL1G141pp,0
LPLIPAL1G160pp,0
LPLIPAL1G161pp,0
LPLIPAL1G180pp,0
LPLIPAL1G181pp,0
LPLIPAL2A120,0
LPLIPAL2A140,0
LPLIPAL2A141,0
LPLIPAL2A160,0
LPLIPAL2A161,0
LPLIPAL2A180,0
LPLIPAL2A181,0
LPLIPAL2E120,0
LPLIPAL2E140,0
LPLIPAL2E141,0
LPLIPAL2E160,0
LPLIPAL2E161,0
LPLIPAL2E180,0
LPLIPAL2E181,0
LPLIPAL2G120,0
LPLIPAL2G140,0
LPLIPAL2G141,0
LPLIPAL2G160,0
LPLIPAL2G161,0
LPLIPAL2G180,0
LPLIPAL2G181,0
LSERDHr_f,0
LSERDHr_b,0
LYSDC,0
LYSabcpp,0
LYSt2pp,0
LYSt3pp,0
LYStex_f,0
LYStex_b,0
MACPD,0
MALCOAMT,1.0356e-06
MALS,0
MALt2_2pp,0
MALt2_3pp,0
MALt3pp,0
MALtex_f,0
MALtex_b,0
MAN1PT2,0
MCITD,0
MCITL2_f,0
MCITL2_b,0
MCITS,0
MCOATA_f,0.040301
MCOATA_b,0
MCTP1App,0.0071946
MCTP1Bpp,0
MCTP2App,0
MDDCP1pp,0
MDDCP2pp,0
MDDCP3pp,0
MDDCP4pp,0
MDDCP5pp,0
MDDEP1pp,0
MDDEP2pp,0
MDDEP3pp,0
MDDEP4pp,0
MDH_f,0.36955
MDH_b,0
MDH3,0
ME1,0
ME2,0
MECDPDH5,0.0012371
MECDPS,0.0012371
MELIBt2pp,0
MELIBt3ipp,0
MEOHtex_f,0
MEOHtex_b,1.0356e-06
MEOHtrpp_f,0
MEOHtrpp_b,1.0356e-06
MEPCT,0.0012371
METAT,0.00069595
METS,0.07993
MG2t3_2pp_f,0.0044921
MG2t3_2pp_b,0
MG2tex_f,0.0044921
MG2tex_b,0
MG2tpp,0
MG2uabcpp,0
MGSA,-7.2964e-26
MICITDr_f,0
MICITDr_b,0
MINCYCtex_f,0
MINCYCtex_b,0
MINCYCtpp,0
MLDCP1App,0
MLDCP1Bpp,0
MLDCP2App,0
MLDCP2Bpp,0
MLDCP3App,0
MLDEP1pp,0
MLDEP2pp,0
MLTG3,0
MLTG4,0
MLTG5,0
MLTGY1pp,0
MLTGY2pp,0
MLTGY3pp,0
MLTGY4pp,0
MLTP1_f,0
MLTP1_b,0
MLTP2_f,0
MLTP2_b,0
MLTP3_f,0
MLTP3_b,0
MMCD,0
MMM,0
MN2t3pp,0
MN2tpp,0.00035781
MN6PP,0
MNt2pp,0
MNtex_f,0.00035781
MNtex_b,0
MOADSUx,0.0002527
MOAT,0.010075
MOAT2,0.010075
MOAT3C,0
MOBDabcpp,6.6799e-05
MOBDtex_f,6.6799e-05
MOBDtex_b,0
MOCDS,0
MOCOS,6.3174e-05
MOGDS,0
MOHMT,0.00029826
MOX_f,0
MOX_b,0.0011796
MPTAT,0.00012635
MPTG,0.0071946
MPTG2,0
MPTS,0.00012635
MPTSS,0.0002527
MTAN,0
MTHFC_f,0.45545
MTHFC_b,0
MTHFD_f,0.45545
MTHFD_b,0
MTHFR2,0.07993
MTHTHFSs,0.00023198
NACODA,0
NADDP,0
NADH10,0
NADH17pp,0
NADH18pp,0
NADH9,0
NADK,0.00023147
NADN,0
NADPHQR3,0
NADPHQR4,0
NADPPPS,0
NADS1,0.0011796
NADTRHD,0
NAMNPP,0
NAt3_1p5pp,0
NAt3_2pp,0
NAt3pp,0
NDPK1_f,0.4094
NDPK1_b,0
NDPK2_f,0.22022
NDPK2_b,0
NDPK3_f,0.093676
NDPK3_b,0
NDPK4_f,0.013549
NDPK4_b,0
NDPK5_f,0
NDPK5_b,9.167e-27
NDPK6_f,0
NDPK6_b,0
NDPK7_f,0
NDPK7_b,-8.4243e-30
NDPK8_f,9.2394e-27
NDPK8_b,0
NH4tex_f,5.5929
NH4tex_b,0
NH4tpp_f,5.5929
NH4tpp_b,0
NI2abcpp,0
NI2t3pp,0
NI2tex_f,0.00016726
NI2tex_b,0
NI2tpp,0.00016726
NI2uabcpp,0
NMNAT,0
NMNDA,0
NMNN,0
NNAM,0
NNATr_f,0.0011796
NNATr_b,0
NNDPR,0.0011796
NOVBCNtex_f,0
NOVBCNtex_b,0
NOVBCNtpp,0
NTD1,7.2335e-29
NTD10,0
NTD11,0
NTD12,0
NTD2,0
NTD3,0
NTD4,0
NTD5,0
NTD6,-8.7243e-27
NTD7,0
NTD8,9.167e-27
NTD9,0
NTP1,0
NTP10,0
NTP3,0
NTP5,0
NTPP1,0
NTPP10,0
NTPP11,0
NTPP2,0
NTPP3,0
NTPP4,0
NTPP5,0
NTPP6,0
NTPP7,0
NTPP8,0
NTPP9,5.976e-29
NTPTP1,0
NTPTP2,0
OAADC,0
OBTFL,0
OCBT_f,0.15317
OCBT_b,0
OCTDPS,0.00011547
OCTNLL,0
OGMEACPD,1.0356e-06
OGMEACPR,1.0356e-06
OGMEACPS,1.0356e-06
OHPBAT_f,0.00011547
OHPBAT_b,0
OHPHM,0
OMBZLM,0
OMCDC,0.23329
OMMBLHX3,0
OMPDC,0.17129
OMPHHX3,0
OPHBDC,0.00011547
OPHHX3,0.00011547
OPMEACPD,1.0356e-06
OPMEACPR,1.0356e-06
OPMEACPS,1.0356e-06
ORNDC,0
ORNabcpp,0
ORNtex_f,0
ORNtex_b,0
ORPT_f,0
ORPT_b,0.17129
OXAMTC,0
P5CD,0
P5CR,0.11447
PA120abcpp,0
PA140abcpp,0
PA141abcpp,0
PA160abcpp,0
PA161abcpp,0
PA180abcpp,0
PA181abcpp,0
PANTS,0.00029826
PAPA120,0
PAPA120pp,0
PAPA140,0
PAPA140pp,0
PAPA141,0
PAPA141pp,0
PAPA160,0
PAPA160pp,0
PAPA161,0
PAPA161pp,0
PAPA180,0
PAPA180pp,0
PAPA181,0
PAPA181pp,0
PAPPT3,0.014389
PAPSR,0.12835
PAPSR2,0
PDE1,0
PDE4,0
PDH,-3.8801e-11
PDX5PO2,0.00011547
PDX5POi,0
PDX5PS,0.00011547
PDXPP,0
PE120abcpp,0
PE140abcpp,0
PE141abcpp,0
PE160abcpp,0.023792
PE161abcpp,0.010905
PE180abcpp,0
PE181abcpp,0
PERD_f,0.00011547
PERD_b,0
PETNT161pp,0
PETNT181pp,0
PFK,3.7909
PFK_3,0
PFL,34.2315
PG120abcpp,0
PG140abcpp,0
PG141abcpp,0
PG160abcpp,0
PG161abcpp,0
PG180abcpp,0
PG181abcpp,0
PGAMT_f,0
PGAMT_b,0.048928
PGCD,0.86143
PGI_f,20
PGI_b,0
PGK_f,0
PGK_b,38.7532
PGL,0
PGM_f,0
PGM_b,37.8918
PGMT_f,0
PGMT_b,0
PGP120abcpp,0
PGP140abcpp,0
PGP141abcpp,0
PGP160abcpp,0
PGP161abcpp,0
PGP180abcpp,0
PGP181abcpp,0
PGPP120,0
PGPP120pp,0
PGPP140,0
PGPP140pp,0
PGPP141,0
PGPP141pp,0
PGPP160,0
PGPP160pp,0
PGPP161,0
PGPP161pp,0
PGPP180,0
PGPP180pp,0
PGPP181,0
PGPP181pp,0
PGSA120,0
PGSA140,0
PGSA141,0
PGSA160,0
PGSA161,0
PGSA180,0
PGSA181,0
PHEMEabcpp,0
PHEMEtiex,0
PHETA1_f,0
PHETA1_b,0.095934
PHEt2rpp_f,0
PHEt2rpp_b,0
PHEtex_f,0
PHEtex_b,0
PIt2rpp_f,0.4995
PIt2rpp_b,0
PItex_f,0.4995
PItex_b,0
PIuabcpp,0
PLIPA1A120pp,0
PLIPA1A140pp,0
PLIPA1A141pp,0
PLIPA1A160pp,0
PLIPA1A161pp,0
PLIPA1A180pp,0
PLIPA1A181pp,0
PLIPA1E120pp,0
PLIPA1E140pp,0
PLIPA1E141pp,0
PLIPA1E160pp,0
PLIPA1E161pp,0
PLIPA1E180pp,0
PLIPA1E181pp,0
PLIPA1G120pp,0
PLIPA1G140pp,0
PLIPA1G141pp,0
PLIPA1G160pp,0
PLIPA1G161pp,0
PLIPA1G180pp,0
PLIPA1G181pp,0
PLIPA2A120pp,0
PLIPA2A140pp,0
PLIPA2A141pp,0
PLIPA2A160pp,0
PLIPA2A161pp,0
PLIPA2A180pp,0
PLIPA2A181pp,0
PLIPA2E120pp,0
PLIPA2E140pp,0
PLIPA2E141pp,0
PLIPA2E160pp,0
PLIPA2E161pp,0
PLIPA2E180pp,0
PLIPA2E181pp,0
PLIPA2G120pp,0
PLIPA2G140pp,0
PLIPA2G141pp,0
PLIPA2G160pp,0
PLIPA2G161pp,0
PLIPA2G180pp,0
PLIPA2G181pp,0
PMANM_f,0
PMANM_b,0
PMDPHT,0.00023095
PMEACPE,1.0356e-06
PMPK,0.00011547
PNTK,0.00029826
POR5,0.056315
PPA,0
PPA2,0
PPAKr_f,0
PPAKr_b,0
PPBNGS,0.00092379
PPC,1.7044
PPCDC,0.00029826
PPCK,0
PPCSCT,0
PPGPPDP,0
PPK2r_f,0
PPK2r_b,0
PPKr_f,0
PPKr_b,1.8145
PPM_f,0
PPM_b,0.00057944
PPM2_f,5.061e-28
PPM2_b,0
PPNCL2,0.00029826
PPND,0.071521
PPNDH,0.095934
PPPGO3,0.00011547
PPS,0
PRAGSr_f,0.23211
PRAGSr_b,0
PRAIS,0.23211
PRAIi,0.029434
PRAMPC,0.049057
PRASCSi,0.23199
PRATPP,0.049057
PRFGS,0.23211
PRMICI_f,0.049057
PRMICI_b,0
PROD2,0
PROabcpp,0
PROt2rpp_f,0
PROt2rpp_b,0
PROt4pp,0
PROtex_f,0
PROtex_b,0
PRPPS_f,0.48307
PRPPS_b,0
PSCVT_f,0.19735
PSCVT_b,0
PSD120,0
PSD140,0
PSD141,0
PSD160,0.033044
PSD161,0.038947
PSD180,0
PSD181,0
PSERT,0.86143
PSP_L,0.86143
PSSA120,0
PSSA140,0
PSSA141,0
PSSA160,0.033044
PSSA161,0.038947
PSSA180,0
PSSA181,0
PTA2,0
PTAr_f,15.8552
PTAr_b,0
PTPATi,0.00029826
PTRCORNt7pp_f,0
PTRCORNt7pp_b,0
PTRCTA,0
PTRCabcpp,0
PTRCt2pp,0
PTRCtex_f,0
PTRCtex_b,0
PUNP1_f,0
PUNP1_b,0.00057944
PUNP2_f,0
PUNP2_b,0
PUNP3_f,0
PUNP3_b,9.167e-27
PUNP4_f,0
PUNP4_b,-9.167e-27
PUNP5_f,4.037e-26
PUNP5_b,0
PUNP6_f,0
PUNP6_b,6.2667e-27
PUNP7_f,0
PUNP7_b,0
PYAM5PO,0
PYDAMK,0
PYDXK,0
PYDXNK,0
PYDXPP,0
PYK,0
PYNP2r_f,0
PYNP2r_b,0
PYRt2rpp_f,0
PYRt2rpp_b,0
PYRtex_f,0
PYRtex_b,0
QUIN2tex_f,0
QUIN2tex_b,0
QUIN2tpp_f,0
QUIN2tpp_b,0
QUINDH_f,0
QUINDH_b,0
QULNS,0.0011796
R15BPK,0
R1PK,0
R5PP,0
RBFK,0.00011547
RBFSa,0.00046189
RBFSb,0.00023095
RBK,0
RFAMPtex_f,0
RFAMPtex_b,0
RFAMPtpp,0
RHAT1,0
RHCCE,0.00023198
RNDR1,0
RNDR1b,0
RNDR2,0
RNDR2b,0
RNDR3,0
RNDR3b,0
RNDR4,0
RNDR4b,0
RNTR1c2,0.013549
RNTR2c2,0.01399
RNTR3c2,0.01399
RNTR4c2,0.013549
RPE_f,0
RPE_b,0.402
RPI_f,0
RPI_b,0.38138
S2FE2SR,0
S2FE2SS,0
S2FE2SS2,0
S2FE2ST,0
S4FE4SR,0
S4FE4ST,0
S7PI,0
SADH,0
SADT2,0.12835
SCYSDS,0
SDPDS,0.19208
SDPTA_f,0
SDPTA_b,0.19208
SEPHCHCS,0
SERASr_f,0
SERASr_b,0
SERAT_f,0.12835
SERAT_b,0
SERD_D,0
SERD_L,0
SERt2rpp_f,0
SERt2rpp_b,0
SERt4pp,0
SERtex_f,0
SERtex_b,0
SGDS,0
SGSAD,0
SHCHCS3,0
SHCHD2,0.00011547
SHCHF,0.00011547
SHK3Dr_f,0.19735
SHK3Dr_b,0
SHKK,0.19735
SHSL1,0.079698
SO4t2pp,0.1306
SO4tex_f,0.1306
SO4tex_b,0
SOTA,0
SPMDabcpp,0
SPMDt3pp,0
SPMDtex_f,0
SPMDtex_b,0
SPMS,0
SSALx,0
SSALy,0
SUCBZL,0
SUCBZS,0
SUCCt2_2pp,0
SUCCt2_3pp,0
SUCCt3pp,0.17164
SUCCtex_f,0
SUCCtex_b,0.17164
SUCOAS_f,0.27178
SUCOAS_b,0
SULRi,0.12835
SULabcpp,0
T2DECAI_f,0
T2DECAI_b,0
TALA_f,0
TALA_b,0.10226
TDP,0
TDPADGAT,0
TDPAGTA,0
TDPDRE,0
TDPDRR,0
TDPGDH,0
TDSK,0.010075
THD2pp,6.3354
THDPS,0.19208
THFAT,0
THMDt2pp,0
THMDt2rpp_f,0
THMDt2rpp_b,0
THMDtex_f,0
THMDtex_b,0
THRA2i,0
THRAi,0
THRD,0
THRD_L,0.15044
THRS,0.28181
THRabcpp,0
THRt2pp,0
THRt2rpp_f,0
THRt2rpp_b,0.0026952
THRt4pp,0.0026952
THRtex_f,0
THRtex_b,0
THYMt3pp,0
THYMtex_f,0
THYMtex_b,0
THZPSN3,0.00011547
TKT1_f,0
TKT1_b,0.10226
TKT2_f,0
TKT2_b,0.29973
TMDK1,0
TMDPP_f,0
TMDPP_b,0
TMDS,0.013549
TMPK,0.00011547
TMPPP,0.00011547
TPI_f,19.4759
TPI_b,0
TRDR,0.12835
TRE6PH,0
TRE6PP,0
TRE6PS,0
TREH,0
TRPAS2_f,0
TRPAS2_b,0.029434
TRPS1,0
TRPS2,0
TRPS3,0.029434
TRPt2rpp_f,0
TRPt2rpp_b,0
TRPtex_f,0
TRPtex_b,0
TRSARr_f,0
TRSARr_b,0
TTRCYCtex_f,0
TTRCYCtex_b,0
TTRCYCtpp,0
TYRL,0.00011547
TYRTA_f,0
TYRTA_b,0.071521
TYRt2rpp_f,0
TYRt2rpp_b,0
TYRtex_f,0
TYRtex_b,0
U23GAAT,0.020149
UAAGDS,0.014389
UACMAMO,0
UAG2E_f,0
UAG2E_b,0
UAGAAT_f,0.020149
UAGAAT_b,0
UAGCVT,0.014389
UAGDP,0.048928
UAGPT3,0.014389
UAMAGS,0.014389
UAMAS,0.014389
UAPGR,0.014389
UDCPDP,0.014389
UDCPDPS,2.848e-05
UDCPDPpp,0
UDCPPtppi,0
UDPGD,0
UDPGDC,0
UDPKAAT_f,0
UDPKAAT_b,0
UGLYCH,0
UGMDDS,0.014389
UHGADA,0.020149
ULA4NFT,0
ULA4Ntppi,0
UM3PL,0
UM4PCP,0
UM4PL,0
UMPK_f,0.19576
UMPK_b,0
UPLA4FNF,0
UPLA4FNT,0
UPP3MT,0.00011547
UPP3S,0.00023095
UPPDC1,0.00011547
UPPRT,0
URAt2pp,0
URAt2rpp_f,0
URAt2rpp_b,0
URAtex_f,0
URAtex_b,0
URDGLYCD,0
UREAtex_f,0
UREAtex_b,0
UREAtpp_f,0
UREAtpp_b,0
URIC,0
URIH,1.0522e-30
URIK2,0
URIt2pp,0
URIt2rpp_f,0
URIt2rpp_b,0
URItex_f,0
URItex_b,0
USHD,0.010075
VALTA_f,0
VALTA_b,0.21912
VALabcpp,0
VALt2rpp_f,0
VALt2rpp_b,0
VALtex_f,0
VALtex_b,0
VPAMTr_f,0
VPAMTr_b,0
XAND,0
XANt2pp,0
XANtex_f,0
XANtex_b,0
XANtpp_f,0
XANtpp_b,0
XPPT,-6.2407e-29
XTSNH,0
XTSNt2rpp_f,0
XTSNt2rpp_b,0
XTSNtex_f,0
XTSNtex_b,0
XYLI2_f,0
XYLI2_b,0
ZN2abcpp,0
ZN2t3pp,0
ZN2tpp,0.00017658
ZNabcpp,0
Zn2tex_f,0.00017658
Zn2tex_b,0
netFlux,796.663
